id,codigo,ex,tipo,descricao,nacional_federal,importados_federal,estadual,municipal,vigencia_inicio,vigencia_fim,chave,versao,fonte,estado
49155,08109090,,0,Outras frutas frescas,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49156,08111000,,0,"Morangos congelados,nao cozidos/cozidos em agua/vapor",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49157,08111000,1.0,0,"Morangos congelados,nao cozidos/cozidos em agua/vapor, adicionados de acucar ou de outros edulcorantes",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49158,08112000,,0,"Framboesas,amoras,groselhas,congeladas,cozidas ou nao",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49159,08112000,1.0,0,"Framboesas,amoras,groselhas,congeladas,cozidas ou nao, adicionados de acucar ou de outros edulcorantes",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49160,08119000,,0,"Outs.frutas congeladas,n/cozidas,cozidas em agua/vapor",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49161,08119000,1.0,0,"Outs.frutas congeladas,n/cozidas,cozidas em agua/vapor, adicionadas de acucar ou de outros edulcorantes",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49162,08121000,,0,"Cerejas conservadas em agua salgada, sulfurada,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49163,08129000,,0,"Outs.frutas conservadas em agua salgada, sulfurada,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49164,08131000,,0,Damascos secos,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49165,08132010,,0,"Ameixas secas,com caroco",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49166,08132020,,0,"Ameixas secas,sem caroco",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49167,08133000,,0,Macas secas,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49168,08134010,,0,Peras secas,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49169,08134090,,0,Outros frutas secas,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49170,08135000,,0,Misturas de frutas secas ou de frutas de casca rija,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49171,08140000,,0,"Cascas de citricos,meloes,melancias,frescas, secas,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49172,09011110,,0,"Cafe nao torrado,nao descafeinado,em grao",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49173,09011190,,0,"Cafe nao torrado,nao descafeinado,exceto em grao",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49174,09011190,1.0,0,"Cafe nao torrado,nao descafeinado, moidos",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49175,09011200,,0,"Cafe nao torrado,descafeinado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49176,09012100,,0,"Cafe torrado,nao descafeinado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49177,09012200,,0,"Cafe torrado,descafeinado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49178,09019000,,0,"Cascas,peliculas de cafe e sucedaneos do cafe",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49179,09019000,1.0,0,Cascas e peliculas de cafe,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49180,09021000,,0,"Cha verde (nao fermentado),em embalagens imediatas<=3kg",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49181,09022000,,0,"Cha verde (nao fermentado),apresentado em qq.out.forma",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49182,09023000,,0,"Cha preto (fermentado/parcialm.),embalag. imediatas<=3kg",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49183,09024000,,0,Cha preto (fermentado/parcialm.) apresent. qq.out.forma,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49184,09030010,,0,Mate simplesmente cancheado,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49185,09030010,1.0,0,"Mate simplesmente cancheado, em embalagens imediatas de conteudo nao superior a 5 kg",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49186,09030090,,0,Outros tipos de mate,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49187,09030090,1.0,0,"Outros tipos de mate, em embalagens imediatas de conteudo nao superior a 5 kg",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49188,09041100,,0,"Pimenta piper,seca",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49189,09041200,,0,"Pimenta piper,triturada ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49190,09042100,,0,"Pimentoes e pimentas capsicum/pimenta, secos, nao triturados nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49191,09042200,,0,"Pimentoes e pimentas capsicum/pimenta, secos, triturados ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49192,09051000,,0,"Baunilha, nao triturados nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49193,09052000,,0,"Baunilha, triturados ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49194,09061100,,0,"Canela (cinnamomum zeylanicum blume) ,nao trituradas nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49195,09061900,,0,"Outras canela e flores de caneleira,nao trituradas nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49196,09062000,,0,"Canela e flores de caneleira,trituradas ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49197,09071000,,0,"Cravo-da-india (frutos,flores e pedunculos) nao triturados nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49198,09072000,,0,"Cravo-da-india (frutos,flores e pedunculos), triturados ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49199,09081100,,0,"Noz-moscada, nao triturados nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49200,09081200,,0,"Noz-moscada, triturados ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49201,09082100,,0,"Macis, nao triturados nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49202,09082200,,0,"Macis, triturados ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49203,09083100,,0,"Amomos e cardamomos, nao triturados nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49204,09083200,,0,"Amomos e cardamomos, triturados ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49205,09092100,,0,"Sementes de coentro, nao trituradas nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49206,09092200,,0,"Sementes de coentro, trituradas ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49207,09093100,,0,"Sementes de cominho, nao trituradas nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49208,09093200,,0,"Sementes de cominho, trituradas ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49209,09096110,,0,"Sementes de anis (anis verde), nao trituradas nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49210,09096120,,0,"Sementes de badiana (anis estrelado), nao trituradas nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49211,09096190,,0,"Sementes de funcho e bagas de zimbro, nao trituradas nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49212,09096210,,0,"Sementes de anis (anis verde), trituradas ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49213,09096220,,0,"Sementes de badiana (anis estrelado), trituradas ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49214,09096290,,0,"Sementes de funcho e bagas de zimbro, trituradas ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49215,09101100,,0,"Gengibre, nao trituradas nem em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49216,09101200,,0,"Gengibre, trituradas ou em po",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49217,09102000,,0,Acafrao,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49218,09103000,,0,Acafrao-da-terra (curcuma),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49219,09109100,,0,Misturas de especiarias,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49220,09109900,,0,Outros especiarias,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49221,10011100,,0,"Trigo duro,para semeadura",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49222,10011900,,0,Outros especies de trigo duro,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49223,10019100,,0,"Outros especies de trigo,para semeadura",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49224,10019900,,0,Outs.especies de trigo e misturas de trigo com centeio,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49225,10021000,,0,Centeio para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49226,10029000,,0,Outros especies de centeio,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49227,10031000,,0,Cevada para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49228,10039010,,0,Cevada cervejeira,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49229,10039080,,0,"Outros especies de cevada,em grao",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49230,10039090,,0,Outros especies de cevada,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49231,10041000,,0,Aveia para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49232,10049000,,0,Outros especies de aveia,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49233,10051000,,0,Milho para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49234,10059010,,0,"Outros especies de milho,em grao",13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49235,10059090,,0,Outros especies de milho,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49236,10061010,,0,"Arroz (paddy) com casca,para semeadura",13.45,15.45,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49237,10061091,,0,"Arroz (paddy) com casca,parboilizado (estufado)",13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49238,10061092,,0,"Arroz (paddy) com casca,nao parboilizado (n/estufado)",13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49239,10062010,,0,"Arroz (cargo ou castanho),descascado, parboilizado",13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49240,10062020,,0,"Arroz (cargo ou castanho),descascado,nao parboilizado",13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49241,10063011,,0,"Arroz semibranqueado,etc.parboilizado, polido ou brunido",13.45,20.25,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49242,10063019,,0,"Outs.tipos de arroz semibranqueado,etc. parboilizado",13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49243,10063021,,0,"Arroz semibranqueado,etc.n/parboilizado, polido,brunido",13.45,20.25,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49244,10063029,,0,"Outs.tipos de arroz semibranqueado,etc. n/parboilizado",13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49245,10064000,,0,Arroz quebrado (trinca de arroz),13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49246,10071000,,0,"Sorgo em grao,para semeadura",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49247,10079000,,0,Outros graos de sorgo,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49248,10081010,,0,"Trigo mourisco,para semeadura",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49249,10081090,,0,Outros graos de trigo mourisco,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49250,10082110,,0,Painco para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49251,10082190,,0,Outros painco,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49252,10082910,,0,Milheto (pennisetum glaucum),13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49253,10082990,,0,Outros milheto (pennisetum glaucum),13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49254,10083010,,0,Alpiste para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49255,10083090,,0,Outros graos de alpiste,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49256,10084010,,0,Milha para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49257,10084090,,0,Outros milha,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49258,10085010,,0,Quinoa para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49259,10085090,,0,Outros quinoa,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49260,10086010,,0,Triticale para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49261,10086090,,0,Outros triticale,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49262,10089010,,0,Outros cereais para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49263,10089090,,0,Outros cereais,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49264,11010010,,0,Farinhas de trigo,13.45,20.25,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49265,11010020,,0,Farinhas de mistura de trigo com centeio,13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49266,11022000,,0,Farinha de milho,13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49267,11029000,,0,Farinhas de outs.cereais,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49268,11031100,,0,"Grumos e semolas,de trigo",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49269,11031300,,0,"Grumos e semolas,de milho",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49270,11031900,,0,"Grumos e semolas,de outs.cereais",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49271,11032000,,0,Pellets de cereais,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49272,11041200,,0,"Graos de aveia,esmagados ou em flocos",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49273,11041900,,0,"Graos de outs.cereais,esmagados ou em flocos",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49274,11042200,,0,"Graos de aveia,descascados,em perolas, cortados,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49275,11042300,,0,"Graos de milho,descascados,em perolas, cortados,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49276,11042900,,0,"Graos de outs.cereais,descascados,em perolas,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49277,11043000,,0,"Germes de cereais,inteiros,esmagados,em flocos,moidos",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49278,11051000,,0,"Farinha,semola e po,de batata",13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49279,11052000,,0,"Flocos,granulos e pellets,de batata",13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49280,11061000,,0,"Farinhas,semolas e pos,dos legumes de vagem,secos",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49281,11062000,,0,"Farinhas,semolas e pos,de sagu,de raizes e tuberculos",13.45,19.52,12.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49282,11063000,,0,"Farinhas,semolas e pos,de frutas,cascas de citricos,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49283,11071010,,0,"Malte nao torrado,inteiro ou partido",15.0,22.51,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49284,11071020,,0,"Malte nao torrado,moido ou em farinha",15.0,22.51,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49285,11072010,,0,"Malte torrado,inteiro ou partido",15.0,22.51,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49286,11072020,,0,"Malte torrado,moido ou em farinha",15.0,22.51,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49287,11081100,,0,Amido de trigo,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49288,11081200,,0,Amido de milho,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49289,11081300,,0,Fecula de batata,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49290,11081400,,0,Fecula de mandioca,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49291,11081900,,0,Outros amidos e feculas,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49292,11082000,,0,Inulina,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49293,11090000,,0,"Gluten de trigo,mesmo seco",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49294,12011000,,0,"Soja, mesmo triturada, para semeadura",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49295,12019000,,0,"Outros graos de soja,mesmo triturados, exceto para semeadura",13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49296,12023000,,0,"Amendoins nao torrados nem cozidos, para semeadura",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49297,12024100,,0,"Amendoins com casca,nao torrados,nem cozidos",13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49298,12024200,,0,"Outs.graos de amendoins,descascados, n/torrados,n/cozid., mesmo triturados",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49299,12030000,,0,Copra em graos,13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49300,12040010,,0,Sementes de linho (linhaca) para semeadura,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49301,12040090,,0,"Outs.sementes de linho (linhaca),mesmo trituradas",13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49302,12051010,,0,"Sementes de nabo silvestre ou de colza com baixo teor de acido erucico,para semeadura",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49303,12051090,,0,"Outs.sementes de nabo silvestre,de colza, mesmo triturad",13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49304,12059010,,0,"Sementes de nabo silvestre ou de colza ,para semeadura",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
49305,12059090,,0,"Outs.sementes de nabo silvestre,de colza, mesmo triturad",13.45,18.76,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
